gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,total_services,income_per_tenure
1,0,1,1,63,0,0,1,1,1,0,0,0,39.35,2395.05,0,True,False,False,False,False,True,False,False,False,3,0.61484375
0,0,0,0,1,1,0,0,0,0,0,0,1,70.6,70.6,1,False,False,True,False,False,False,False,True,False,1,35.3
0,0,1,0,48,1,0,1,0,1,1,1,1,105.1,5083.55,0,False,True,True,False,False,False,True,False,False,5,2.144897959183673
0,0,0,0,5,1,0,0,0,0,1,0,1,81.0,389.6,1,False,False,True,False,False,False,True,False,False,2,13.5
0,0,0,1,35,1,0,0,0,0,0,0,1,20.1,644.5,0,False,False,False,True,True,False,True,False,False,1,0.5583333333333333
1,0,0,0,6,1,0,1,0,0,1,0,1,84.85,523.5,1,False,False,True,False,False,False,False,True,False,3,12.12142857142857
1,0,0,0,2,1,0,0,0,0,0,0,0,19.75,39.3,0,False,False,False,True,False,False,False,False,True,1,6.583333333333333
0,0,0,0,50,1,0,0,0,0,0,0,0,19.75,989.05,0,False,False,False,True,True,False,False,False,False,1,0.3872549019607843
0,0,0,0,33,1,0,0,0,0,0,0,1,70.4,2406.1,0,False,False,True,False,False,False,False,False,False,1,2.070588235294118
1,0,0,0,31,1,0,0,0,0,0,0,0,20.45,638.55,0,False,False,False,True,False,True,False,False,True,1,0.6390625
0,0,1,1,9,1,0,0,0,0,0,0,0,20.35,191.1,0,False,False,False,True,False,True,False,False,True,1,2.035
0,0,1,1,54,1,0,1,1,1,1,1,1,86.2,4524.05,0,False,True,False,False,False,False,False,True,False,6,1.5672727272727274
0,0,0,0,46,1,1,1,1,0,1,0,1,95.65,4664.2,0,False,False,True,False,True,False,True,False,False,5,2.0351063829787237
1,0,0,1,34,1,1,1,0,0,1,1,1,103.8,3470.8,0,False,True,True,False,True,False,False,True,False,5,2.9657142857142857
1,0,1,1,71,1,1,0,0,0,1,1,1,97.2,6910.3,0,False,True,True,False,False,True,False,True,False,4,1.35
0,0,1,1,63,1,1,1,1,1,0,0,0,63.55,4014.2,0,False,False,False,False,False,True,False,False,True,5,0.99296875
0,0,0,0,51,1,0,0,0,0,0,0,0,24.95,1288.0,0,False,True,False,True,False,True,False,False,False,1,0.47980769230769227
0,1,0,0,26,1,0,1,0,0,1,0,1,89.15,2277.65,1,False,True,True,False,False,False,False,True,False,3,3.3018518518518523
0,0,1,0,64,1,1,0,1,0,1,1,1,99.0,6375.8,0,False,False,True,False,False,True,False,False,False,5,1.523076923076923
0,1,1,0,1,0,0,0,0,0,0,0,1,24.8,24.8,1,True,False,False,False,False,False,False,True,False,0,12.4
1,1,1,0,61,1,0,1,0,1,0,0,1,85.55,5251.75,0,False,True,True,False,True,False,False,False,False,3,1.3798387096774194
0,0,0,0,15,1,0,0,1,0,1,1,1,94.0,1505.45,0,False,False,True,False,False,False,True,False,False,4,5.875
1,0,0,0,64,1,0,1,0,1,1,1,1,105.65,6903.1,1,False,True,True,False,True,False,True,False,False,5,1.6253846153846154
0,0,0,0,18,1,0,0,0,0,0,0,1,50.3,913.3,0,False,True,False,False,False,False,False,True,False,1,2.6473684210526316
0,0,1,1,57,1,0,1,0,0,1,1,1,95.0,5535.8,0,False,False,True,False,True,False,False,True,False,4,1.6379310344827587
1,0,1,1,14,1,1,1,0,0,0,1,1,61.4,815.55,0,False,False,False,False,False,True,False,False,False,4,4.093333333333333
1,1,0,0,18,1,0,1,0,0,0,0,1,80.55,1411.65,0,False,True,True,False,False,False,True,False,False,2,4.239473684210526
0,1,1,0,72,1,1,0,0,0,0,0,0,78.5,5602.25,0,False,True,True,False,False,True,False,False,False,2,1.0753424657534247
1,0,1,0,70,1,1,1,1,1,1,1,0,114.3,8244.3,0,False,True,True,False,False,True,True,False,False,7,1.6098591549295773
0,0,0,0,38,1,0,0,0,0,0,0,0,20.05,741.5,0,False,False,False,True,False,True,False,False,True,1,0.5141025641025642
1,0,1,1,68,1,1,1,1,1,0,0,0,62.65,4375.8,0,False,False,False,False,False,True,True,False,False,5,0.9079710144927536
1,0,0,0,13,1,0,0,0,0,0,1,1,80.85,1008.7,1,False,False,True,False,False,False,False,True,False,2,5.7749999999999995
1,1,1,0,65,1,1,1,0,0,1,0,1,92.7,5968.4,0,False,True,True,False,False,True,True,False,False,4,1.4045454545454545
0,0,0,0,30,1,0,0,1,0,1,1,0,100.45,3096.9,0,False,True,True,False,False,False,False,True,False,4,3.240322580645161
1,0,1,0,51,1,0,0,0,1,1,1,1,75.2,3901.25,0,False,True,False,False,False,True,False,False,False,4,1.4461538461538461
0,0,0,0,31,1,1,0,1,0,0,0,1,84.75,2613.4,0,False,True,True,False,False,False,True,False,False,3,2.6484375
0,0,1,0,9,1,0,0,0,0,1,1,0,89.45,853.1,1,False,False,True,False,False,False,False,True,False,3,8.945
0,0,1,1,72,1,1,1,1,1,0,1,1,79.5,5661.7,0,False,True,False,False,False,True,False,False,False,6,1.0890410958904109
1,0,0,0,10,1,0,0,0,0,1,1,1,72.15,794.25,1,False,True,False,False,False,False,True,False,False,3,6.5590909090909095
0,0,0,0,37,1,0,0,0,0,0,0,1,19.8,695.05,0,False,False,False,True,True,False,False,True,False,1,0.5210526315789474
0,0,0,0,2,1,0,0,1,1,1,1,0,76.4,160.8,1,False,False,False,False,False,False,False,True,False,5,25.46666666666667
1,0,0,0,55,1,1,1,0,0,1,1,1,100.9,5552.05,0,False,False,True,False,True,False,False,False,True,5,1.8017857142857143
1,0,0,1,33,1,1,0,1,0,0,1,1,95.3,3275.15,0,False,True,True,False,False,False,False,False,False,4,2.802941176470588
0,0,1,1,46,1,0,0,1,1,0,1,0,90.95,4236.6,0,False,False,True,False,True,False,False,False,False,4,1.9351063829787234
0,0,0,1,1,1,1,0,0,1,0,0,0,54.5,54.5,0,False,False,False,False,False,False,False,True,False,3,27.25
0,1,0,0,20,1,0,0,0,0,0,1,1,61.6,1174.35,1,False,True,False,False,False,False,False,False,True,2,2.9333333333333336
1,0,1,0,9,1,0,1,1,0,0,0,1,79.9,741.7,1,False,False,True,False,False,False,False,True,False,3,7.99
1,1,0,0,32,1,0,0,0,0,1,1,1,96.15,3019.25,1,False,True,True,False,False,False,True,False,False,3,2.913636363636364
0,0,1,1,19,1,0,0,1,0,0,0,1,49.6,962.9,0,False,False,False,False,False,False,False,False,False,2,2.48
0,0,1,0,70,1,1,0,1,1,0,0,0,65.3,4759.75,1,False,True,False,False,False,True,True,False,False,4,0.9197183098591549
0,0,0,1,61,1,0,0,0,0,0,0,1,25.0,1498.35,0,False,True,False,True,False,True,True,False,False,1,0.4032258064516129
1,0,0,0,26,1,0,0,0,0,0,0,0,45.45,1233.15,0,False,False,False,False,False,False,False,True,False,1,1.6833333333333333
1,0,1,0,45,1,0,1,1,0,1,1,1,107.75,4882.8,0,False,True,True,False,False,False,False,False,False,5,2.342391304347826
1,0,1,1,62,1,0,0,1,0,1,0,1,89.1,5411.65,0,False,True,True,False,False,True,True,False,False,3,1.4142857142857141
1,0,0,0,1,1,0,0,0,0,0,0,0,19.65,19.65,1,False,False,False,True,False,False,False,False,True,1,9.825
0,0,0,0,3,1,0,0,0,0,0,0,0,44.75,148.05,0,False,False,False,False,False,False,False,False,True,1,11.1875
0,0,1,1,41,1,1,1,1,0,0,1,1,101.6,3930.55,0,False,True,True,False,True,False,False,False,False,5,2.419047619047619
1,0,1,1,67,1,0,1,1,1,1,1,0,103.15,6895.5,0,False,False,True,False,False,True,False,False,False,6,1.5169117647058825
1,0,0,0,1,1,0,0,0,0,1,0,1,84.65,84.65,1,False,True,True,False,False,False,False,False,True,2,42.325
0,0,1,0,71,1,1,1,0,0,1,0,0,95.65,6856.95,0,False,True,True,False,True,False,False,False,True,4,1.3284722222222223
0,0,1,1,37,1,1,1,0,0,1,1,0,75.1,2658.8,0,False,False,False,False,True,False,False,False,False,5,1.976315789473684
1,0,1,0,60,1,1,1,0,1,0,0,1,61.35,3766.2,0,False,False,False,False,False,True,False,False,True,4,1.0057377049180327
0,1,1,0,1,1,0,0,0,0,0,0,1,69.55,69.55,1,False,False,True,False,False,False,False,True,False,1,34.775
0,0,0,0,6,1,0,0,0,0,0,0,0,19.7,129.55,0,False,False,False,True,False,False,True,False,False,1,2.814285714285714
0,0,0,0,13,0,0,1,0,0,0,0,1,31.05,347.25,1,True,False,False,False,False,False,False,True,False,1,2.217857142857143
0,0,1,1,11,1,1,0,0,0,0,0,0,51.0,581.7,0,False,False,False,False,False,False,False,False,False,2,4.25
1,0,0,0,7,1,1,0,0,0,0,0,1,51.0,354.05,1,False,False,False,False,False,False,False,False,True,2,6.375
0,0,1,1,10,1,0,0,0,0,1,1,1,88.85,929.45,0,False,False,True,False,False,False,False,True,False,3,8.077272727272726
1,0,1,0,34,1,0,0,0,0,0,0,0,20.05,679.0,0,False,False,False,True,False,True,True,False,False,1,0.5728571428571428
0,0,0,0,62,1,1,0,0,1,0,1,1,65.1,3846.75,0,False,False,False,False,False,True,False,False,True,4,1.0333333333333332
1,0,1,0,64,1,0,1,0,1,0,1,1,70.15,4480.7,0,False,True,False,False,True,False,False,False,True,4,1.0792307692307692
0,0,1,1,1,1,0,0,0,0,0,0,1,44.35,44.35,1,False,False,False,False,False,False,False,False,False,1,22.175
1,0,0,0,25,1,0,0,0,0,0,0,1,20.75,499.4,0,False,False,False,True,False,True,False,False,True,1,0.7980769230769231
0,0,0,0,26,1,0,1,1,0,0,0,1,56.05,1553.2,0,False,False,False,False,True,False,False,False,True,3,2.075925925925926
1,0,0,1,10,1,0,0,0,0,0,0,1,19.95,219.5,0,False,False,False,True,True,False,False,False,False,1,1.8136363636363635
0,0,0,0,53,1,1,1,1,0,1,0,0,98.6,5311.85,0,False,True,True,False,True,False,False,False,True,5,1.8259259259259257
0,0,0,0,7,1,0,0,0,0,1,0,1,79.7,586.05,1,False,False,True,False,False,False,False,True,False,2,9.9625
1,0,0,0,33,1,0,1,1,0,0,0,1,79.0,2576.8,0,False,False,True,False,False,False,True,False,False,3,2.323529411764706
0,1,1,0,71,1,0,1,1,0,0,1,0,89.45,6435.25,0,False,False,True,False,False,True,True,False,False,4,1.2423611111111112
0,0,0,0,29,1,0,0,0,0,0,0,1,74.2,1993.25,0,False,True,True,False,False,False,False,True,False,1,2.4733333333333336
1,0,1,1,24,1,1,0,0,1,1,1,0,81.0,1923.85,0,False,True,False,False,False,False,False,False,False,5,3.24
1,0,1,1,20,1,0,0,1,0,0,0,1,49.6,939.8,0,False,False,False,False,False,False,False,True,False,2,2.361904761904762
0,0,0,0,1,1,0,0,0,0,1,0,1,84.6,84.6,0,False,True,True,False,False,False,False,True,False,2,42.3
1,0,0,1,54,1,0,1,0,0,0,0,1,55.0,3092.65,1,False,True,False,False,False,False,True,False,False,2,1.0
0,1,0,0,5,1,0,0,1,0,1,0,1,84.85,415.55,1,False,False,True,False,False,False,False,False,True,3,14.141666666666666
0,0,1,1,72,1,1,0,1,1,1,1,1,84.2,5986.55,0,False,True,False,False,False,True,False,False,False,6,1.1534246575342466
1,0,1,0,52,1,1,1,1,1,1,1,1,106.3,5487.0,0,False,False,True,False,False,True,False,True,False,7,2.0056603773584905
0,0,0,0,9,1,0,0,0,0,0,0,0,69.05,651.5,0,False,False,True,False,False,False,False,True,False,1,6.904999999999999
0,0,0,0,1,1,0,0,0,0,0,0,1,45.4,45.4,0,False,False,False,False,False,False,False,False,True,1,22.7
1,1,0,0,1,1,0,0,0,0,0,0,1,73.65,73.65,1,False,True,True,False,False,False,False,True,False,1,36.825
1,0,1,1,33,1,0,0,1,1,1,1,1,73.9,2405.05,1,False,False,False,False,True,False,False,False,True,5,2.173529411764706
0,0,1,0,55,1,0,0,1,0,0,0,1,77.75,4458.15,1,False,True,True,False,False,False,False,True,False,2,1.3883928571428572
1,0,1,1,69,1,0,0,0,1,1,1,1,99.35,6856.45,0,False,True,True,False,False,True,False,True,False,4,1.4192857142857143
1,0,0,0,1,1,1,0,0,0,0,0,1,50.75,50.75,0,False,False,False,False,False,False,False,False,True,2,25.375
1,0,0,0,54,1,1,0,1,1,1,1,0,87.1,4735.2,0,False,True,False,False,False,True,False,False,False,6,1.5836363636363635
1,0,0,1,33,1,0,0,0,0,0,0,1,20.15,682.15,0,False,False,False,True,True,False,False,False,True,1,0.5926470588235294
1,1,1,0,45,1,0,1,1,1,1,0,1,98.7,4525.8,0,False,True,True,False,True,False,False,False,False,5,2.1456521739130436
0,0,0,1,11,0,0,0,0,0,0,0,0,25.2,321.05,0,True,False,False,False,False,False,False,True,False,0,2.1
1,0,0,0,6,1,1,1,0,0,0,0,1,55.7,335.65,0,False,False,False,False,False,False,False,False,False,3,7.957142857142857
1,0,0,0,21,1,1,0,1,0,1,0,0,65.35,1424.4,0,False,False,False,False,False,False,False,False,False,4,2.9704545454545452
0,0,1,1,65,1,0,0,0,0,0,0,1,25.3,1748.55,0,False,True,False,True,False,True,False,False,False,1,0.38333333333333336
0,1,1,0,6,1,0,0,0,0,0,1,1,84.35,474.9,1,False,True,True,False,False,False,False,True,False,2,12.049999999999999
0,0,0,0,8,1,1,0,0,0,1,0,0,84.95,668.4,1,False,False,True,False,False,False,False,True,False,3,9.43888888888889
1,0,0,0,11,1,0,0,0,1,0,0,1,73.85,926.25,1,False,False,True,False,False,False,False,True,False,2,6.154166666666666
1,0,1,1,43,1,0,0,0,0,0,0,0,24.25,1077.95,0,False,True,False,True,False,True,False,False,True,1,0.5511363636363636
1,0,1,1,49,0,0,1,0,0,1,1,1,51.8,2541.25,1,True,False,False,False,True,False,False,False,False,3,1.036
0,1,1,0,1,1,0,0,0,0,0,0,0,46.0,46.0,1,False,False,False,False,False,False,False,True,False,1,23.0
1,1,0,0,15,1,0,0,0,0,0,1,1,79.4,1156.1,1,False,False,True,False,False,False,False,True,False,2,4.9625
1,0,1,1,60,1,1,1,1,0,0,0,0,60.5,3694.45,0,False,False,False,False,False,True,False,False,False,4,0.9918032786885246
1,0,0,0,17,0,0,0,0,0,0,0,0,25.1,382.8,0,True,False,False,False,False,False,True,False,False,0,1.3944444444444446
1,1,1,0,16,1,0,0,0,0,0,0,1,71.8,1167.8,1,False,False,True,False,False,False,False,False,False,1,4.223529411764706
1,0,1,1,35,1,0,0,0,0,0,0,0,20.05,746.75,0,False,False,False,True,True,False,False,False,False,1,0.5569444444444445
1,1,1,0,44,1,0,1,0,0,0,1,0,88.4,3912.9,1,False,True,True,False,True,False,False,False,True,3,1.9644444444444447
0,0,1,1,12,0,0,0,0,1,0,0,0,30.25,368.85,0,True,False,False,False,True,False,True,False,False,1,2.326923076923077
1,0,0,0,1,1,0,0,0,0,0,0,0,20.2,20.2,0,False,False,False,True,False,False,False,False,True,1,10.1
0,0,0,0,28,1,1,1,0,1,0,0,1,59.9,1654.7,0,False,False,False,False,True,False,False,True,False,4,2.06551724137931
1,0,1,0,70,1,0,0,0,0,0,0,0,25.15,1940.85,0,False,True,False,True,False,True,False,False,False,1,0.35422535211267603
0,0,0,1,5,1,0,0,0,0,0,0,0,46.0,221.7,1,False,False,False,False,False,False,False,False,True,1,7.666666666666667
1,0,0,0,18,1,0,1,1,0,1,1,0,101.3,1794.65,0,False,False,True,False,False,False,True,False,False,5,5.3315789473684205
1,0,1,0,70,1,1,0,0,1,1,1,1,76.95,5289.8,0,False,True,False,False,False,True,True,False,False,5,1.0838028169014085
0,0,1,1,9,1,0,1,0,0,0,0,1,55.3,501.2,0,False,True,False,False,False,False,False,False,True,2,5.529999999999999
0,1,0,0,67,1,1,1,0,1,1,0,1,92.45,6140.85,0,False,False,True,False,False,True,False,False,False,5,1.3595588235294118
0,0,0,0,1,1,1,0,0,0,0,0,1,48.45,48.45,0,False,False,False,False,False,False,False,False,False,2,24.225
0,0,1,1,18,1,0,0,0,0,0,0,0,19.35,309.25,0,False,False,False,True,False,True,False,False,True,1,1.0184210526315791
1,0,0,0,4,1,0,0,0,0,0,0,0,51.75,201.1,1,False,True,False,False,False,False,True,False,False,1,10.35
1,1,1,1,71,1,1,1,1,0,0,0,1,86.7,6179.35,0,False,False,True,False,True,False,False,False,False,4,1.2041666666666666
1,0,1,1,30,1,1,1,0,0,1,0,1,94.4,2838.7,1,False,True,True,False,False,False,False,True,False,4,3.045161290322581
1,0,1,0,1,1,1,0,1,0,0,0,0,55.7,55.7,0,False,False,False,False,False,False,False,False,True,3,27.85
0,0,0,0,55,1,1,0,1,0,0,0,1,84.25,4589.85,0,False,True,True,False,True,False,True,False,False,3,1.5044642857142858
1,0,0,0,59,1,0,0,1,1,1,0,1,64.65,3735.45,0,False,False,False,False,False,False,False,True,False,4,1.0775000000000001
0,0,0,0,1,1,0,0,0,0,0,0,1,70.15,70.15,1,False,False,True,False,False,False,False,False,True,1,35.075
0,0,1,0,7,1,0,0,0,0,0,0,1,69.2,477.55,0,False,False,True,False,False,False,False,False,False,1,8.65
1,0,1,1,45,1,1,0,0,1,0,0,0,54.65,2553.7,0,False,False,False,False,False,True,False,False,False,3,1.1880434782608695
0,0,1,1,54,1,0,0,0,0,0,0,1,24.75,1342.15,0,False,True,False,True,True,False,False,False,False,1,0.45
1,0,1,1,51,1,0,0,0,0,0,0,1,23.95,1216.35,0,False,True,False,True,True,False,False,False,True,1,0.46057692307692305
0,1,1,0,72,1,0,1,1,0,1,1,0,105.0,7578.05,0,False,True,True,False,True,False,True,False,False,5,1.4383561643835616
1,0,1,0,44,1,1,1,0,1,0,0,1,59.85,2603.95,0,False,False,False,False,True,False,False,False,False,4,1.33
1,0,0,0,2,1,0,0,0,0,0,0,0,20.05,42.7,0,False,False,False,True,False,False,False,False,True,1,6.683333333333334
0,0,0,0,66,1,0,0,1,0,1,0,1,92.15,6056.9,0,False,True,True,False,True,False,False,False,False,3,1.3753731343283584
1,0,1,1,68,0,1,1,0,0,1,0,0,44.8,2983.65,0,True,False,False,False,True,False,False,False,True,3,0.6492753623188405
0,0,0,0,31,1,0,0,0,0,0,0,0,20.9,689.35,0,False,False,False,True,False,True,True,False,False,1,0.653125
0,1,0,0,21,1,0,0,0,0,1,1,1,95.4,2025.1,0,False,True,True,False,False,False,False,False,False,3,4.336363636363637
1,0,0,1,21,1,1,0,0,0,0,0,0,80.35,1747.2,0,False,True,True,False,False,False,False,True,False,2,3.652272727272727
0,0,1,1,55,1,1,0,1,1,1,1,1,85.1,4657.95,0,False,True,False,False,False,True,False,False,False,6,1.519642857142857
1,0,0,0,9,0,0,0,0,0,1,0,1,34.7,296.1,1,True,False,False,False,False,False,True,False,False,1,3.47
1,1,1,0,71,1,1,1,1,1,1,1,1,115.05,8016.6,0,False,True,True,False,False,True,False,False,False,7,1.5979166666666667
0,0,0,0,1,1,0,0,0,0,0,1,1,81.1,81.1,1,False,False,True,False,False,False,False,True,False,2,40.55
1,0,1,1,22,1,0,0,0,0,0,0,0,19.95,433.5,0,False,False,False,True,True,False,False,False,True,1,0.8673913043478261
0,0,1,1,1,1,0,0,0,0,0,0,0,20.55,20.55,1,False,False,False,True,False,False,False,False,True,1,10.275
0,0,0,0,61,1,0,0,1,1,1,1,1,106.6,6428.4,1,False,True,True,False,False,True,False,True,False,5,1.7193548387096773
0,0,1,0,67,1,0,1,1,1,1,1,0,86.15,5883.85,0,False,True,False,False,False,True,False,False,False,6,1.2669117647058825
0,1,0,0,14,1,1,1,0,0,0,0,0,78.85,1043.8,0,False,False,True,False,False,False,False,True,False,3,5.256666666666666
1,0,1,0,59,1,1,1,1,1,1,0,1,106.75,6252.9,1,False,True,True,False,False,False,False,True,False,6,1.7791666666666666
1,1,1,0,21,1,0,0,1,0,1,0,0,86.55,1857.25,0,False,False,True,False,False,False,False,False,False,3,3.934090909090909
1,0,0,0,4,0,1,1,0,1,0,0,0,42.4,146.4,0,True,False,False,False,False,False,False,False,True,3,8.48
0,0,0,0,3,1,0,0,0,0,1,1,1,89.45,240.45,1,False,False,True,False,False,False,False,True,False,3,22.3625
1,0,1,0,70,1,0,0,0,0,0,0,0,24.25,1724.15,0,False,True,False,True,False,True,False,False,False,1,0.3415492957746479
0,0,0,0,3,1,0,1,0,1,1,1,1,97.9,315.3,1,False,False,True,False,False,False,False,True,False,5,24.475
1,1,0,0,21,1,0,0,0,0,0,0,0,20.5,429.55,0,False,False,False,True,True,False,False,False,False,1,0.9318181818181818
1,0,0,0,20,1,0,0,0,0,0,0,1,19.6,356.15,0,False,False,False,True,False,False,True,False,False,1,0.9333333333333333
1,0,1,1,22,1,0,0,0,0,0,0,0,20.25,488.25,0,False,False,False,True,True,False,False,False,False,1,0.8804347826086957
1,0,0,0,1,1,0,0,0,0,0,1,1,55.7,55.7,1,False,False,False,False,False,False,False,False,True,2,27.85
0,0,0,0,63,1,0,0,0,0,0,0,1,20.6,1298.7,0,False,False,False,True,False,True,False,False,True,1,0.321875
0,0,1,1,70,1,0,0,0,0,0,0,0,19.8,1378.75,0,False,False,False,True,False,True,False,False,False,1,0.27887323943661974
1,0,0,0,13,1,0,1,1,0,0,0,1,79.8,973.45,1,False,False,True,False,False,False,False,True,False,3,5.7
0,0,0,0,5,1,0,0,0,0,1,0,0,80.2,384.25,0,False,False,True,False,False,False,False,True,False,2,13.366666666666667
0,0,1,1,72,1,1,1,1,1,1,1,1,116.4,8543.25,0,False,True,True,False,False,True,True,False,False,7,1.5945205479452056
0,0,0,0,13,0,0,1,0,0,0,0,1,31.65,389.95,0,True,False,False,False,False,False,False,True,False,1,2.2607142857142857
1,0,1,0,61,1,0,1,1,1,0,1,0,94.15,5731.85,0,False,False,True,False,False,False,True,False,False,5,1.5185483870967742
1,0,0,0,1,1,0,0,0,0,0,0,0,20.65,20.65,0,False,False,False,True,False,False,False,True,False,1,10.325
0,1,1,0,56,1,0,0,0,1,0,0,1,76.85,4275.75,0,False,True,True,False,False,False,False,False,False,2,1.3482456140350876
0,0,0,0,4,1,0,0,0,0,0,0,0,20.15,84.5,0,False,False,False,True,False,False,False,False,True,1,4.029999999999999
1,0,0,0,35,1,1,0,0,0,0,0,0,55.25,1924.1,0,False,True,False,False,False,True,False,False,True,2,1.5347222222222223
0,0,1,0,18,0,0,0,1,0,1,0,1,39.05,669.85,1,True,False,False,False,False,False,False,True,False,2,2.055263157894737
1,0,1,0,72,1,0,1,1,0,1,1,0,82.15,5784.3,0,False,True,False,False,False,True,False,False,False,5,1.1253424657534248
0,1,0,0,49,1,1,1,1,1,0,1,0,103.0,5166.2,0,False,True,True,False,True,False,False,False,False,6,2.06
0,0,1,0,44,1,1,1,1,1,0,0,1,95.1,4060.55,0,False,True,True,False,False,False,True,False,False,5,2.1133333333333333
0,1,1,0,3,1,0,0,0,1,1,0,1,83.9,267.4,1,False,False,True,False,False,False,False,False,True,3,20.975
0,0,1,1,37,1,0,1,1,0,0,1,1,95.15,3532.85,0,False,True,True,False,False,False,False,True,False,4,2.503947368421053
1,0,1,0,61,1,0,1,1,0,1,1,1,79.8,4914.8,0,False,True,False,False,True,False,False,True,False,5,1.2870967741935484
1,0,1,0,70,1,1,0,1,1,0,1,1,74.8,5315.8,0,False,True,False,False,False,True,True,False,False,5,1.0535211267605633
0,1,0,0,1,1,0,0,0,0,0,0,1,69.85,69.85,1,False,False,True,False,False,False,False,True,False,1,34.925
0,0,0,0,41,1,0,0,0,0,0,0,0,20.45,775.6,0,False,False,False,True,False,False,False,True,False,1,0.4869047619047619
1,0,1,1,70,1,1,1,1,1,0,1,0,78.35,5445.95,0,False,True,False,False,True,False,False,False,False,6,1.1035211267605634
0,0,0,0,1,1,0,0,0,0,1,0,1,53.55,53.55,1,False,False,False,False,False,False,False,False,True,2,26.775
1,0,0,0,51,1,0,0,0,0,0,0,0,19.1,1007.8,0,False,False,False,True,True,False,False,True,False,1,0.36730769230769234
0,0,1,1,42,1,0,0,0,0,0,0,0,20.0,833.55,0,False,False,False,True,False,True,False,False,True,1,0.46511627906976744
0,0,1,1,70,1,1,1,1,1,0,0,0,93.9,6579.05,1,False,True,True,False,False,True,False,False,False,5,1.3225352112676056
1,0,0,0,48,1,0,0,0,0,0,0,0,19.95,1004.5,0,False,False,False,True,True,False,False,False,False,1,0.40714285714285714
1,0,1,1,68,1,1,1,1,1,1,1,1,113.15,7856.0,1,False,True,True,False,False,True,False,True,False,7,1.6398550724637682
0,0,0,0,48,1,0,0,0,0,0,0,0,24.0,1183.05,0,False,True,False,True,False,True,True,False,False,1,0.4897959183673469
0,1,1,0,26,1,0,1,0,0,0,1,0,84.95,2169.75,1,False,False,True,False,False,False,False,True,False,3,3.1462962962962964
1,0,1,0,11,1,0,1,0,0,0,0,1,80.5,896.9,1,False,True,True,False,False,False,False,False,False,2,6.708333333333333
1,0,0,0,1,1,0,0,0,0,0,0,1,19.3,19.3,1,False,False,False,True,False,False,False,False,True,1,9.65
